label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
unknown,0.0,0.0,0.0,-0.19633599760162035,-0.17055648310925106,-0.11921744805093676,-0.33835227221651937,-0.4318357243448219,-0.18867687839398065,-0.4033727847565378,-0.701538548257947,-0.24871414270331224,-0.37592737808766685,-0.9541444342821515,-0.29911260782291466,-0.2739929970846008,-0.9617047833681505,-0.0549361423726527,-0.3142033542275096,-1.336002836868607,-0.13753707495940928,-0.3286410334273515,-1.5589923143466613,-0.21926586557314326,-0.3270713299096381,-1.767055060865481,-0.2816664097088814,-0.12726093435677782,-0.9903510378714476,-0.05485869460337628,-0.1757584611702321,-1.3928468364430662,-0.11302888040561146,-0.19882704537995866,-1.6286366395630598,-0.1778129059734706,-0.22476459545387428,-1.8556297116052083,-0.22992480113565358,0.016322976912092047,-0.9435349842073235,-0.07435305531783534,-0.011511795087973124,-1.3143132482489632,-0.13096890990144236,-0.03150027535273236,-1.5376081445923602,-0.1661855255054329,-0.060210602632048804,-1.7378393059063497,-0.1960709641908427,0.18080494748196532,-0.832040165973537,-0.10852579045811758,0.19230720319881894,-1.1062231555329345,-0.15796571770657403,0.19006163523728906,-1.2854084767883276,-0.1733854453526335,0.1730298830510183,-1.457006182255272,-0.18501111668334563
unknown,0.0,0.0,0.0,-0.23754517932039548,-0.22379491172163518,-0.13119310518282412,-0.37556638643774654,-0.5484531581377124,-0.1760858387028174,-0.42808511310936054,-0.8692571579480173,-0.20976652630005774,-0.464553291946138,-1.1483316044602268,-0.23222014855034845,-0.22439918678152956,-0.9840569726284165,0.0029797618545996693,-0.22941772857540219,-1.3444045436239438,-0.055625139995678696,-0.22545626138145794,-1.5615878173618958,-0.1258521084524065,-0.21946427379239195,-1.7736987763099346,-0.18296182668745994,-0.06686806286771713,-0.9976202143302063,0.016809822368845685,-0.06951554907520278,-1.3666254817412158,-0.019780546907048523,-0.0680123457153847,-1.594673747963594,-0.07907714211572628,-0.07599385280697862,-1.8138789188930666,-0.13028229964020463,0.07017416658797945,-0.9369990930146286,0.004434382474288649,0.08513038107525278,-1.2832716433097398,-0.04275776438542827,0.08593217630819829,-1.48865829317044,-0.08367873981284017,0.07012942355042669,-1.6833686034632318,-0.1175293848551119,0.214523991638748,-0.8210698827154203,-0.02443666247008963,0.23466014825899334,-1.0795282831918864,-0.07449320774957356,0.23165553126085928,-1.2458542612690247,-0.10096827828630965,0.2138386910053944,-1.4124718012490523,-0.12109694044776492
unknown,0.0,0.0,0.0,-0.24457010048844674,-0.23383751885764908,-0.0866810666374359,-0.37126002140257847,-0.5902379647546895,-0.10677897337146935,-0.39153519746830073,-0.9272544063268525,-0.12355362707890849,-0.4130166641139093,-1.2007109864634606,-0.13133436715016492,-0.2165204479677526,-0.9832602865843606,0.040966003774719574,-0.23195431816701423,-1.3369243213607367,-0.007196121884306057,-0.2256343593053862,-1.539165482407856,-0.07026995741487432,-0.21537042004642196,-1.7340285630034644,-0.12174488050656479,-0.06641567086855214,-0.9971043370866778,0.03703916340870744,-0.08494142989480755,-1.3822516049673539,0.008523385326112392,-0.08632466014236771,-1.6074770610163476,-0.042194745943200995,-0.09196307361740037,-1.8165570121457537,-0.08646774405029123,0.06641279380078509,-0.9390897840164717,0.010557331755594826,0.05674185017603027,-1.2954254958887534,-0.025508791835427386,0.04945775393824287,-1.5024486632389125,-0.05102586549489792,0.03579583780929,-1.6865368053727081,-0.07508599903000548,0.2200360649419941,-0.8217333906128587,-0.029855037254672714,0.21263448843705202,-1.1000577296556744,-0.06364083864102094,0.19386433848769521,-1.2662594611558933,-0.07231746564751826,0.16544977787187978,-1.420485398075751,-0.08100817829829177
unknown,0.0,0.0,0.0,-0.24719240267757323,-0.19076737274753738,-0.03783491621642584,-0.3923784960428616,-0.5050835919389651,-0.04184996500595737,-0.43549754391198725,-0.8064814404069853,-0.05301375602817029,-0.47770443391552847,-1.0187526188885756,-0.057431802314392946,-0.2846713115814154,-0.952801598013471,0.09684923722464193,-0.29739178790888277,-1.247149588721988,0.06979712626722312,-0.30754246202791297,-1.4084440777634217,0.013617910151152648,-0.32447492208384693,-1.564409468467902,-0.03795808215356849,-0.15351497932995734,-0.9855808495459587,0.07115855626408658,-0.16436475145778595,-1.305631136917272,0.054969961133387986,-0.18502508994302708,-1.4719807424037596,0.005303730246306003,-0.22252176622501713,-1.6290050391096569,-0.04001856834270228,-0.029486041973602075,-0.95088309287597,0.02739439784703845,-0.03778972651068883,-1.2670797548717954,0.004317715970769762,-0.06621284809617951,-1.4207992449016893,-0.015926964192730073,-0.11025000107043703,-1.5444571488507803,-0.03702460947437171,0.11956984582469365,-0.8499435696575023,-0.02663301639830051,0.1078520740849201,-1.1234319150154453,-0.050491271544382224,0.07752100371212499,-1.2711920108271013,-0.05470450512240995,0.02848482419579509,-1.3985175402348347,-0.06024969269129427
unknown,0.0,0.0,0.0,-0.2886359614060099,-0.10900007873740776,-0.05861695467568521,-0.45857708878935044,-0.4370173141289625,-0.06373386749791085,-0.5271210965007508,-0.7616567400344593,-0.07499584696149679,-0.6215793245687915,-0.9987656259835745,-0.08100971766901614,-0.37877252919113696,-0.8882741800465527,0.0755741926481535,-0.4482181140571607,-1.2090886989617047,0.03785478900975454,-0.4991798908241948,-1.3959650339003407,-0.021208385524395704,-0.5487093141356246,-1.5813053613679555,-0.07404536308929346,-0.24964390021484373,-0.9669696807617548,0.051454441723054294,-0.3362916657768346,-1.320451064435049,0.02538832556936642,-0.40385124260029964,-1.5329303320011605,-0.031932130548271195,-0.47631786217623334,-1.7336601759144081,-0.08313477154237427,-0.12124089277085742,-0.9684976112965096,0.006442701133897029,-0.19198113235646225,-1.320024028998262,-0.029857391971095902,-0.25359043891745614,-1.5145466171177284,-0.06733223488135236,-0.3292012013447773,-1.6864807068125727,-0.10177191115725721,0.026497301333603358,-0.9140654876714639,-0.05070503108583914,-0.028879389590708713,-1.1885952535860163,-0.09163883009419146,-0.08469753284879891,-1.3612916149970855,-0.11288100963298091,-0.15561589927614658,-1.51706748972057,-0.13182519224304995
unknown,0.0,0.0,0.0,-0.23925009794639343,-0.13899142762188932,-0.04234237836958167,-0.42139810686518336,-0.4560376740322339,-0.05410870101745915,-0.48485217752248644,-0.7355572621411841,-0.07806759125533592,-0.5089013131791954,-0.9627509437373862,-0.098449323171816,-0.33853535166929827,-0.9094920208422126,0.08160750989750028,-0.416315587782773,-1.1861032695883384,0.016611157597871316,-0.4740135800431879,-1.2969507039613077,-0.06131643003728212,-0.5034170310681395,-1.3757313219170095,-0.11470851167371797,-0.22547085998563876,-0.9731970683327784,0.045280873289079926,-0.27833097364177617,-1.329989888861281,0.005498841785167091,-0.3329244853809494,-1.5314835046179622,-0.053677554928465286,-0.3713805392904094,-1.7041764329970797,-0.09861944596974256,-0.10115157233836337,-0.9611473218300922,-0.013715226131570129,-0.15269320006804923,-1.3206788770277185,-0.056309006291513794,-0.2040466904563238,-1.5232135606964075,-0.08841285227287671,-0.24396768108673988,-1.6949565122237293,-0.11314752914868866,0.0335580037523331,-0.8846799975562256,-0.08404653188720873,-0.006242691414152002,-1.1694212187098352,-0.11519500558656205,-0.049102655064147925,-1.3370526856679512,-0.12042585731330875,-0.09001025906586974,-1.483339306640295,-0.12577475343045347
unknown,0.0,0.0,0.0,-0.24873989794503124,-0.19496284014288723,-0.04967809086295214,-0.33924284995012166,-0.5780892178603501,-0.03936713049184226,-0.32533668673598254,-0.9003328004244999,-0.033747287315026964,-0.35554410203525927,-1.1461161868281804,-0.02230533596179007,-0.18803941351480385,-0.9673207020471296,0.09082001750840742,-0.1973869100160768,-1.2992174295891488,0.07131525542768316,-0.1923920679872887,-1.49766753799956,0.027376512462429635,-0.18031867233806897,-1.6842171258087053,-0.011933637819887894,-0.0467447839216454,-0.9961835336401005,0.07371087084305288,-0.054963256961591725,-1.3622079748397986,0.06988798319332352,-0.054165717754008504,-1.588455694518461,0.030070452122192243,-0.05269880725938466,-1.7900836035179608,-0.006742625981377152,0.07777534954672075,-0.9492080249955853,0.03651397216917732,0.08420845805633922,-1.284299851864435,0.02281486375327453,0.08342439838465882,-1.4899389337602151,-0.0023414410111659146,0.0751268454007493,-1.6708953004759532,-0.029426776621256215,0.20751116477374945,-0.8493556668883023,-0.012810798434562686,0.21622062990895582,-1.1111216266824848,-0.029116285691592716,0.21156288860720393,-1.2776911723996824,-0.03591138468067422,0.19796922596707842,-1.438392739149987,-0.04627405872962792
unknown,0.0,0.0,0.0,-0.24699954670739555,-0.16594342228540704,-0.09372187058324631,-0.4881954481390034,-0.38193853653117815,-0.1690059579818051,-0.7291838747554418,-0.46185841977056014,-0.24470008818262107,-0.9472779912510191,-0.4595512608634689,-0.3271304166855537,-0.2706453442456428,-0.9601749374612066,-0.10066693173626774,-0.3788749224998587,-1.339529292374335,-0.17819347609544997,-0.4395127977407083,-1.5742623046104052,-0.2448751267942922,-0.48608884821990933,-1.7841894136515766,-0.300505358726286,-0.08417993537151207,-0.9869613971898339,-0.13718942720902025,-0.0687149769420155,-1.413211489128354,-0.19670178810483158,-0.052250925001160575,-1.6831625232883027,-0.2578867442374179,-0.0333352610307279,-1.9123872252906482,-0.30921187375464504,0.0853744253519925,-0.9028446783230378,-0.18859491668986933,0.16926993515529098,-1.297794126103722,-0.2686173806403899,0.2161412232705384,-1.5459652723777177,-0.3330376776114055,0.25300628352760973,-1.7773403096005709,-0.38204244970630413,0.22337040559797178,-0.7331415786123202,-0.24806916748172053,0.36671319690229986,-0.9506022637825232,-0.3282143751887977,0.4543158822880093,-1.1215167047145778,-0.363710953968395,0.5263624372127673,-1.2986242201764329,-0.3899680363487864
unknown,0.0,0.0,0.0,-0.2550122826830482,-0.18730930860275483,-0.13407328507069471,-0.5090654967103116,-0.4303935506520816,-0.23512275629983048,-0.7648612289049964,-0.5733374487369828,-0.32965540934837434,-0.9933981740624876,-0.6651716181167172,-0.4330502834600999,-0.2248032685765985,-0.9478497829043994,-0.19345522336594306,-0.3213548144810357,-1.3943163157022562,-0.3099886107601094,-0.3799903714136539,-1.6848619466217711,-0.3972879563698949,-0.4207900635823459,-1.9456325201825246,-0.4657546700827259,-0.017897636931139053,-0.9745177099497127,-0.2235954104776058,0.01303615767413131,-1.4545805438253605,-0.3201054032051973,0.04025004594614513,-1.771322713242588,-0.4021106946837291,0.06666681143246111,-2.0536912414056068,-0.47033090156915824,0.16643516476356113,-0.8766793247063204,-0.26847994478530585,0.268616414585383,-1.2970803303061578,-0.3885032414364539,0.3213795427426358,-1.5753735439839027,-0.47388289815747126,0.3582713937899104,-1.8456955298046693,-0.5377957085494913,0.3242166016499808,-0.6881386456494547,-0.3220714939495563,0.5045215089375343,-0.9258034224917853,-0.4409072279590557,0.6286824013524374,-1.0957403030450725,-0.49312759501757975,0.7312924683224777,-1.274164310873819,-0.5309979094356196
unknown,0.0,0.0,0.0,-0.23755805088538076,-0.19825322665478434,-0.10768823393481515,-0.46899469640688063,-0.4497986176752906,-0.18829689553409004,-0.6912576313422537,-0.5939591792657141,-0.26297563313040206,-0.8841711875800298,-0.6693498586362331,-0.3445230857371381,-0.22344963309159788,-0.9600183288668034,-0.14215864918808696,-0.3309438865628028,-1.3516344615413873,-0.23781116703135535,-0.3895887459768961,-1.6064636877442897,-0.31429857177565745,-0.43040014302738877,-1.8296868464892269,-0.373933088952428,-0.04060360276723437,-0.9844916111978779,-0.17066814267263564,-0.025335135898502312,-1.4329905934528882,-0.24717382046060984,-0.01226714622320318,-1.7284184524978996,-0.31791809112492553,-0.0029127188769147976,-1.9768171954071425,-0.3733729012712727,0.12345431112763938,-0.8916383287041468,-0.21257245196470315,0.20253301769462861,-1.2857276846355086,-0.30354339673929714,0.2492636812577831,-1.5467668322825416,-0.37683342586071156,0.27864090867375496,-1.7839907842357885,-0.43149664689829964,0.2646747335645943,-0.7192311119754056,-0.26204987746534947,0.4055426340711059,-0.9418044101660207,-0.34932317652458844,0.4917446143565562,-1.0950078362103912,-0.3877976805057937,0.5531641486927893,-1.2477498304133818,-0.41580072362460496
unknown,0.0,0.0,0.0,-0.25346515362305816,-0.18384756642540517,-0.10925664445139605,-0.49515694422526313,-0.41669490598761666,-0.19306590032252038,-0.7246300610661938,-0.5490194296740466,-0.2729811530278915,-0.9286467712765035,-0.6077289496023753,-0.3590233371044173,-0.2974013314521118,-0.9418459556292939,-0.13755630567483035,-0.42618499084121986,-1.3176449772925323,-0.24088109262038687,-0.4987519918006051,-1.5706870878657389,-0.32046131779946285,-0.549365892542404,-1.7968862511994037,-0.3827214360639311,-0.11014039079531432,-0.9788465015879041,-0.17241989631297405,-0.12160347056111458,-1.4248315610873559,-0.26129655927253853,-0.12475419802830459,-1.7250626551514863,-0.3369300839562448,-0.12843202800456438,-1.9806270016236245,-0.3951369441499683,0.061204793401155005,-0.8980588033502795,-0.2228563231302246,0.1170733522657281,-1.2923190756956162,-0.3299743379436429,0.13627111650437915,-1.5638026243055403,-0.4075608080038401,0.1418214137530118,-1.81427279508249,-0.4624156054894317,0.20906828871792923,-0.7327288244334037,-0.280851403373213,0.3384005861002168,-0.9714127970409708,-0.38108262879414884,0.4100257111265789,-1.1587782278666687,-0.4280790850571316,0.4592949362405661,-1.3490788590345864,-0.46139060258774495
unknown,0.0,0.0,0.0,-0.2168854341247154,-0.2159290573705986,-0.10808864268382445,-0.406217568337308,-0.45701619146713146,-0.19715716615762727,-0.603454959989921,-0.6054589381403345,-0.2831584771614944,-0.7842384889700802,-0.6889811906765152,-0.3750432424233513,-0.1674525459808844,-0.9701408895010057,-0.13760745078782416,-0.25023792076660495,-1.3734470908959648,-0.25197148486297527,-0.2994346786994505,-1.6359330725331516,-0.34201745197295064,-0.33175026719728473,-1.8659751913110272,-0.4093379034269605,0.012279923629177006,-0.9854269450212221,-0.1696553550637384,0.0321558630413099,-1.4321361515780902,-0.2618103259867452,0.05387374983146456,-1.7205325662410664,-0.3374205286343676,0.07345642013218526,-1.9741621829775269,-0.39560991210224233,0.17246776065032918,-0.8916381329351664,-0.21694373341354511,0.2423045055399188,-1.2891849966317803,-0.31594955764014926,0.2693881796767763,-1.5283785607414044,-0.3771021364910337,0.27936344610026825,-1.7454516311111812,-0.4216030483347735,0.3187932393647798,-0.7125316389158032,-0.2738691451244294,0.45010353717342916,-0.9447628197751575,-0.36261400842540786,0.5281160847866161,-1.1133562501122571,-0.3951020016170369,0.5864814132547962,-1.2836628594696446,-0.41770731151706136
